timestamp,temperature,humidity,last_drank
2024-04-03T10:45:20,37.0,59.39,2024-04-03T09:51:00
2024-04-03T10:45:30,37.0,56.02,2024-04-03T09:51:00
2024-04-03T10:45:40,37.0,54.97,2024-04-03T09:51:00
2024-04-03T10:45:50,35.52,55.26,2024-04-03T09:51:00
2024-04-03T10:46:00,35.31,54.53,2024-04-03T09:51:00
2024-04-03T10:46:10,34.27,55.33,2024-04-03T09:51:00
2024-04-03T10:46:20,33.87,51.58,2024-04-03T09:51:00
2024-04-03T10:46:30,33.29,56.22,2024-04-03T09:51:00
2024-04-03T10:46:40,31.81,60.54,2024-04-03T09:51:00
2024-04-03T10:46:50,32.31,55.78,2024-04-03T09:51:00
2024-04-03T10:47:00,33.72,56.06,2024-04-03T09:51:00
2024-04-03T10:47:10,35.56,57.67,2024-04-03T09:51:00
2024-04-03T10:47:20,36.1,56.87,2024-04-03T09:51:00
2024-04-03T10:47:30,37.0,55.54,2024-04-03T09:51:00
2024-04-03T10:47:40,37.0,56.78,2024-04-03T09:51:00
2024-04-03T10:47:50,36.45,55.25,2024-04-03T09:51:00
2024-04-03T10:48:00,35.96,54.58,2024-04-03T09:51:00
2024-04-03T10:48:10,35.67,58.51,2024-04-03T09:51:00
2024-04-03T10:48:20,36.3,63.41,2024-04-03T09:51:00
2024-04-03T10:48:30,35.49,61.91,2024-04-03T09:51:00
2024-04-03T10:48:40,33.69,64.84,2024-04-03T09:51:00
2024-04-03T10:48:50,34.98,63.58,2024-04-03T09:51:00
2024-04-03T10:49:00,35.63,67.79,2024-04-03T09:51:00
2024-04-03T10:49:10,35.51,71.4,2024-04-03T09:51:00
2024-04-03T10:49:20,35.07,66.98,2024-04-03T09:51:00
2024-04-03T10:49:30,34.66,68.51,2024-04-03T09:51:00
2024-04-03T10:49:40,36.38,63.74,2024-04-03T09:51:00
2024-04-03T10:49:50,37.0,66.49,2024-04-03T09:51:00
2024-04-03T10:50:00,37.0,65.9,2024-04-03T09:51:00
2024-04-03T10:50:10,37.0,64.86,2024-04-03T09:51:00
2024-04-03T10:50:20,35.66,62.22,2024-04-03T09:51:00
2024-04-03T10:50:30,35.02,66.89,2024-04-03T09:51:00
2024-04-03T10:50:40,33.63,64.9,2024-04-03T09:51:00
2024-04-03T10:50:50,34.23,60.88,2024-04-03T09:51:00
2024-04-03T10:51:00,34.94,65.12,2024-04-03T09:51:00
2024-04-03T10:51:10,35.23,60.29,2024-04-03T09:51:00
2024-04-03T10:51:20,33.73,64.31,2024-04-03T09:51:00
2024-04-03T10:51:30,33.08,60.9,2024-04-03T09:51:00
2024-04-03T10:51:40,31.92,58.78,2024-04-03T09:51:00
2024-04-03T10:51:50,32.6,56.99,2024-04-03T09:51:00
2024-04-03T10:52:00,32.94,60.57,2024-04-03T09:51:00
2024-04-03T10:52:10,32.38,61.72,2024-04-03T09:51:00
2024-04-03T10:52:20,30.98,57.8,2024-04-03T09:51:00
2024-04-03T10:52:30,30.16,58.73,2024-04-03T09:51:00
2024-04-03T10:52:40,31.86,57.29,2024-04-03T09:51:00
2024-04-03T10:52:50,30.39,53.75,2024-04-03T09:51:00
2024-04-03T10:53:00,30.96,52.81,2024-04-03T09:51:00
2024-04-03T10:53:10,31.16,53.03,2024-04-03T09:51:00
2024-04-03T10:53:20,29.98,48.48,2024-04-03T10:38:00
2024-04-03T10:53:30,28.77,46.08,2024-04-03T10:38:00
2024-04-03T10:53:40,30.33,47.67,2024-04-03T10:38:00
2024-04-03T10:53:50,30.63,51.76,2024-04-03T10:38:00
2024-04-03T10:54:00,32.34,55.46,2024-04-03T10:38:00
2024-04-03T10:54:10,31.5,57.7,2024-04-03T10:38:00
2024-04-03T10:54:20,29.84,59.99,2024-04-03T10:38:00
2024-04-03T10:54:30,28.44,63.68,2024-04-03T10:38:00
2024-04-03T10:54:40,28.99,62.2,2024-04-03T10:38:00
2024-04-03T10:54:50,28.43,65.92,2024-04-03T10:38:00
2024-04-03T10:55:00,27.48,62.97,2024-04-03T10:38:00
2024-04-03T10:55:10,27.75,65.24,2024-04-03T10:38:00
2024-04-03T10:55:20,28.83,63.15,2024-04-03T10:38:00
2024-04-03T10:55:30,28.63,60.96,2024-04-03T10:38:00
2024-04-03T10:55:40,26.92,61.12,2024-04-03T10:38:00
2024-04-03T10:55:50,26.17,57.35,2024-04-03T10:38:00
2024-04-03T10:56:00,24.86,60.02,2024-04-03T10:38:00
2024-04-03T10:56:10,24.45,60.03,2024-04-03T10:38:00
2024-04-03T10:56:20,25.9,64.38,2024-04-03T10:38:00
2024-04-03T10:56:30,25.13,62.36,2024-04-03T10:38:00
2024-04-03T10:56:40,24.73,62.29,2024-04-03T10:38:00
2024-04-03T10:56:50,24.98,65.36,2024-04-03T10:38:00
2024-04-03T10:57:00,24.15,68.35,2024-04-03T10:38:00
2024-04-03T10:57:10,23.17,71.54,2024-04-03T10:38:00
2024-04-03T10:57:20,23.53,69.28,2024-04-03T10:38:00
2024-04-03T10:57:30,22.33,72.96,2024-04-03T10:38:00
2024-04-03T10:57:40,23.18,68.59,2024-04-03T10:38:00
2024-04-03T10:57:50,24.8,65.61,2024-04-03T10:38:00
2024-04-03T10:58:00,26.46,61.18,2024-04-03T10:38:00
2024-04-03T10:58:10,27.35,63.49,2024-04-03T10:38:00
2024-04-03T10:58:20,25.7,67.51,2024-04-03T10:38:00
2024-04-03T10:58:30,24.51,72.03,2024-04-03T10:38:00
2024-04-03T10:58:40,26.0,68.64,2024-04-03T10:38:00
2024-04-03T10:58:50,27.07,63.75,2024-04-03T10:38:00
2024-04-03T10:59:00,26.78,67.61,2024-04-03T10:38:00
2024-04-03T10:59:10,28.2,66.63,2024-04-03T10:38:00
2024-04-03T10:59:20,28.97,68.21,2024-04-03T10:38:00
2024-04-03T10:59:30,29.49,65.34,2024-04-03T10:38:00
2024-04-03T10:59:40,31.09,63.56,2024-04-03T10:38:00
2024-04-03T10:59:50,29.4,68.12,2024-04-03T10:38:00
2024-04-03T11:00:00,30.87,71.32,2024-04-03T10:38:00
2024-04-03T11:00:10,29.93,68.28,2024-04-03T10:38:00
2024-04-03T11:00:20,28.09,72.71,2024-04-03T10:38:00
2024-04-03T11:00:30,27.44,72.46,2024-04-03T10:38:00
2024-04-03T11:00:40,26.87,72.29,2024-04-03T10:38:00
2024-04-03T11:00:50,25.6,67.87,2024-04-03T10:38:00
2024-04-03T11:01:00,23.98,63.24,2024-04-03T10:38:00
2024-04-03T11:01:10,24.63,67.57,2024-04-03T10:38:00
2024-04-03T11:01:20,26.28,65.14,2024-04-03T10:38:00
2024-04-03T11:01:30,25.76,69.52,2024-04-03T10:38:00
2024-04-03T11:01:40,25.23,65.16,2024-04-03T10:38:00
2024-04-03T11:01:50,23.63,67.62,2024-04-03T10:38:00
2024-04-03T11:02:00,23.31,70.31,2024-04-03T10:38:00
2024-04-03T11:02:10,24.38,66.27,2024-04-03T10:38:00
2024-04-03T11:02:20,24.25,65.56,2024-04-03T10:38:00
2024-04-03T11:02:30,25.92,63.25,2024-04-03T10:38:00
2024-04-03T11:02:40,24.96,62.84,2024-04-03T10:38:00
2024-04-03T11:02:50,24.56,63.51,2024-04-03T10:38:00
2024-04-03T11:03:00,24.51,63.91,2024-04-03T10:38:00
2024-04-03T11:03:10,22.98,60.53,2024-04-03T10:38:00
2024-04-03T11:03:20,22.6,63.23,2024-04-03T10:38:00
2024-04-03T11:03:30,21.27,64.9,2024-04-03T10:38:00
2024-04-03T11:03:40,22.39,62.25,2024-04-03T10:38:00
2024-04-03T11:03:50,21.0,59.0,2024-04-03T10:38:00
2024-04-03T11:04:00,21.5,62.86,2024-04-03T10:38:00
2024-04-03T11:04:10,21.71,58.78,2024-04-03T10:38:00
2024-04-03T11:04:20,22.13,61.44,2024-04-03T10:38:00
2024-04-03T11:04:30,21.0,61.74,2024-04-03T10:38:00
2024-04-03T11:04:40,22.63,60.84,2024-04-03T10:38:00
2024-04-03T11:04:50,24.03,61.38,2024-04-03T10:38:00
2024-04-03T11:05:00,22.16,56.81,2024-04-03T10:38:00
2024-04-03T11:05:10,23.76,54.55,2024-04-03T10:38:00
2024-04-03T11:05:20,24.76,55.78,2024-04-03T10:38:00
2024-04-03T11:05:30,23.76,54.41,2024-04-03T10:38:00
2024-04-03T11:05:40,23.12,55.06,2024-04-03T10:38:00
2024-04-03T11:05:50,21.33,58.38,2024-04-03T10:38:00
2024-04-03T11:06:00,21.0,51.51,2024-04-03T10:38:00
2024-04-03T11:06:10,22.9,49.59,2024-04-03T10:38:00
2024-04-03T11:06:20,22.4,45.03,2024-04-03T10:38:00
2024-04-03T11:06:30,23.94,46.28,2024-04-03T10:38:00
2024-04-03T11:06:40,23.27,45.05,2024-04-03T10:38:00
2024-04-03T11:06:50,25.0,45.0,2024-04-03T10:38:00
2024-04-03T11:07:00,23.28,45.0,2024-04-03T10:38:00
2024-04-03T11:07:10,22.53,45.48,2024-04-03T10:38:00
2024-04-03T11:07:20,24.29,49.14,2024-04-03T10:38:00
2024-04-03T11:07:30,23.92,48.33,2024-04-03T10:38:00
2024-04-03T11:07:40,22.6,51.15,2024-04-03T10:38:00
2024-04-03T11:07:50,21.48,53.47,2024-04-03T10:38:00
2024-04-03T11:08:00,21.0,54.36,2024-04-03T10:38:00
2024-04-03T11:08:10,21.92,49.56,2024-04-03T10:38:00
2024-04-03T11:08:20,22.56,52.46,2024-04-03T10:38:00
2024-04-03T11:08:30,23.61,51.16,2024-04-03T10:38:00
2024-04-03T11:08:40,24.07,47.36,2024-04-03T10:38:00
2024-04-03T11:08:50,22.92,50.4,2024-04-03T10:38:00
2024-04-03T11:09:00,21.28,49.31,2024-04-03T10:38:00
2024-04-03T11:09:10,21.0,46.9,2024-04-03T10:38:00
2024-04-03T11:09:20,21.0,45.0,2024-04-03T10:38:00
2024-04-03T11:09:30,21.0,48.34,2024-04-03T10:38:00
2024-04-03T11:09:40,21.0,45.0,2024-04-03T10:38:00
2024-04-03T11:09:50,21.44,45.0,2024-04-03T10:38:00
2024-04-03T11:10:00,22.56,45.0,2024-04-03T10:38:00
2024-04-03T11:10:10,23.91,45.0,2024-04-03T10:38:00
2024-04-03T11:10:20,25.03,46.39,2024-04-03T10:38:00
2024-04-03T11:10:30,23.99,47.58,2024-04-03T10:38:00
2024-04-03T11:10:40,22.23,46.35,2024-04-03T10:38:00
2024-04-03T11:10:50,21.06,45.0,2024-04-03T10:38:00
2024-04-03T11:11:00,21.72,48.3,2024-04-03T10:38:00
2024-04-03T11:11:10,21.73,51.16,2024-04-03T10:38:00
2024-04-03T11:11:20,21.0,55.59,2024-04-03T10:38:00
2024-04-03T11:11:30,21.0,53.45,2024-04-03T10:38:00
2024-04-03T11:11:40,21.11,55.5,2024-04-03T10:38:00
2024-04-03T11:11:50,21.0,52.07,2024-04-03T10:38:00
2024-04-03T11:12:00,21.0,48.41,2024-04-03T10:38:00
2024-04-03T11:12:10,21.8,47.66,2024-04-03T10:38:00
2024-04-03T11:12:20,21.58,48.35,2024-04-03T10:38:00
2024-04-03T11:12:30,21.0,46.93,2024-04-03T10:38:00
2024-04-03T11:12:40,21.73,45.0,2024-04-03T10:38:00
2024-04-03T11:12:50,22.0,45.48,2024-04-03T10:38:00
2024-04-03T11:13:00,22.07,45.0,2024-04-03T10:38:00
2024-04-03T11:13:10,21.02,49.35,2024-04-03T10:38:00
2024-04-03T11:13:20,21.08,46.17,2024-04-03T10:38:00
2024-04-03T11:13:30,21.62,48.25,2024-04-03T10:38:00
2024-04-03T11:13:40,21.0,52.88,2024-04-03T10:38:00
2024-04-03T11:13:50,21.39,56.94,2024-04-03T10:38:00
2024-04-03T11:14:00,22.76,52.95,2024-04-03T10:38:00
2024-04-03T11:14:10,24.48,57.85,2024-04-03T10:38:00
2024-04-03T11:14:20,23.13,61.33,2024-04-03T10:38:00
2024-04-03T11:14:30,22.5,58.12,2024-04-03T10:38:00
2024-04-03T11:14:40,22.23,56.79,2024-04-03T10:38:00
2024-04-03T11:14:50,23.47,60.9,2024-04-03T10:38:00
2024-04-03T11:15:00,23.99,56.17,2024-04-03T10:38:00
2024-04-03T11:15:10,24.45,53.9,2024-04-03T10:38:00
2024-04-03T11:15:20,22.65,49.19,2024-04-03T10:38:00
2024-04-03T11:15:30,23.81,45.68,2024-04-03T10:38:00
2024-04-03T11:15:40,22.41,45.0,2024-04-03T10:38:00
2024-04-03T11:15:50,24.27,48.69,2024-04-03T10:38:00
2024-04-03T11:16:00,25.58,49.11,2024-04-03T10:38:00
2024-04-03T11:16:10,24.72,45.76,2024-04-03T10:38:00
2024-04-03T11:16:20,24.38,45.58,2024-04-03T10:38:00
2024-04-03T11:16:30,26.28,48.2,2024-04-03T10:38:00
2024-04-03T11:16:40,24.93,50.69,2024-04-03T10:38:00
2024-04-03T11:16:50,25.49,54.73,2024-04-03T10:38:00
2024-04-03T11:17:00,25.54,59.54,2024-04-03T10:38:00
2024-04-03T11:17:10,26.26,61.09,2024-04-03T10:38:00
2024-04-03T11:17:20,27.0,59.69,2024-04-03T10:38:00
2024-04-03T11:17:30,26.53,57.06,2024-04-03T10:38:00
2024-04-03T11:17:40,26.36,59.12,2024-04-03T10:38:00
2024-04-03T11:17:50,25.85,60.58,2024-04-03T10:38:00
2024-04-03T11:18:00,25.07,63.82,2024-04-03T10:38:00
2024-04-03T11:18:10,23.2,63.35,2024-04-03T10:38:00
2024-04-03T11:18:20,22.91,61.62,2024-04-03T10:38:00
2024-04-03T11:18:30,23.0,63.88,2024-04-03T10:38:00
2024-04-03T11:18:40,24.61,60.3,2024-04-03T10:38:00
2024-04-03T11:18:50,24.64,56.16,2024-04-03T10:38:00
2024-04-03T11:19:00,23.26,58.99,2024-04-03T10:38:00
2024-04-03T11:19:10,24.98,62.23,2024-04-03T10:38:00
2024-04-03T11:19:20,25.89,60.48,2024-04-03T10:38:00
2024-04-03T11:19:30,25.48,64.15,2024-04-03T10:38:00
2024-04-03T11:19:40,26.75,60.96,2024-04-03T10:38:00
2024-04-03T11:19:50,26.75,60.83,2024-04-03T10:38:00
2024-04-03T11:20:00,26.29,58.76,2024-04-03T10:38:00
2024-04-03T11:20:10,26.6,56.53,2024-04-03T10:38:00
2024-04-03T11:20:20,26.66,52.36,2024-04-03T10:38:00
2024-04-03T11:20:30,25.05,56.69,2024-04-03T10:38:00
2024-04-03T11:20:40,26.65,56.63,2024-04-03T10:38:00
2024-04-03T11:20:50,25.33,52.04,2024-04-03T10:38:00
2024-04-03T11:21:00,25.65,51.76,2024-04-03T10:38:00
2024-04-03T11:21:10,24.69,53.74,2024-04-03T10:38:00
2024-04-03T11:21:20,24.64,51.9,2024-04-03T10:38:00
2024-04-03T11:21:30,26.5,48.84,2024-04-03T10:38:00
2024-04-03T11:21:40,26.02,52.76,2024-04-03T10:38:00
2024-04-03T11:21:50,24.41,50.27,2024-04-03T10:38:00
2024-04-03T11:22:00,24.55,54.79,2024-04-03T10:38:00
2024-04-03T11:22:10,23.18,58.86,2024-04-03T10:38:00
2024-04-03T11:22:20,21.35,56.7,2024-04-03T10:38:00
2024-04-03T11:22:30,21.08,56.6,2024-04-03T10:38:00
2024-04-03T11:22:40,22.65,57.52,2024-04-03T10:38:00
2024-04-03T11:22:50,21.58,59.13,2024-04-03T10:38:00
2024-04-03T11:23:00,21.0,54.75,2024-04-03T10:38:00
2024-04-03T11:23:10,21.0,57.67,2024-04-03T10:38:00
2024-04-03T11:23:20,21.0,57.97,2024-04-03T10:38:00
2024-04-03T11:23:30,22.13,55.64,2024-04-03T10:38:00
2024-04-03T11:23:40,23.05,57.7,2024-04-03T10:38:00
2024-04-03T11:23:50,22.71,54.34,2024-04-03T10:38:00
2024-04-03T11:24:00,21.47,53.86,2024-04-03T10:38:00
2024-04-03T11:24:10,21.92,53.51,2024-04-03T10:38:00
2024-04-03T11:24:20,21.4,49.77,2024-04-03T10:38:00
2024-04-03T11:24:30,21.0,53.37,2024-04-03T10:38:00
2024-04-03T11:24:40,21.02,53.12,2024-04-03T10:38:00
2024-04-03T11:24:50,21.0,56.88,2024-04-03T10:38:00
2024-04-03T11:25:00,22.35,56.83,2024-04-03T10:38:00
2024-04-03T11:25:10,22.15,60.66,2024-04-03T10:38:00
2024-04-03T11:25:20,23.96,64.88,2024-04-03T10:38:00
2024-04-03T11:25:30,25.06,66.52,2024-04-03T10:38:00
2024-04-03T11:25:40,24.53,68.13,2024-04-03T10:38:00
2024-04-03T11:25:50,25.34,70.84,2024-04-03T10:38:00
2024-04-03T11:26:00,23.77,66.7,2024-04-03T10:38:00
2024-04-03T11:26:10,22.84,66.89,2024-04-03T10:38:00
2024-04-03T11:26:20,22.73,65.23,2024-04-03T10:38:00
2024-04-03T11:26:30,23.44,65.99,2024-04-03T10:38:00
2024-04-03T11:26:40,25.12,67.43,2024-04-03T10:38:00
2024-04-03T11:26:50,26.19,68.49,2024-04-03T10:38:00
2024-04-03T11:27:00,24.64,64.67,2024-04-03T10:38:00
2024-04-03T11:27:10,25.92,61.22,2024-04-03T10:38:00
2024-04-03T11:27:20,24.05,56.98,2024-04-03T10:38:00
2024-04-03T11:27:30,22.7,56.98,2024-04-03T10:38:00
2024-04-03T11:27:40,23.39,53.03,2024-04-03T10:38:00
2024-04-03T11:27:50,24.38,52.09,2024-04-03T10:38:00
2024-04-03T11:28:00,25.43,50.22,2024-04-03T10:38:00
2024-04-03T11:28:10,25.45,46.7,2024-04-03T10:38:00
2024-04-03T11:28:20,24.34,50.82,2024-04-03T10:38:00
2024-04-03T11:28:30,24.85,52.37,2024-04-03T10:38:00
2024-04-03T11:28:40,24.29,55.78,2024-04-03T10:38:00
2024-04-03T11:28:50,23.11,54.59,2024-04-03T10:38:00
2024-04-03T11:29:00,24.45,55.99,2024-04-03T10:38:00
2024-04-03T11:29:10,25.39,51.83,2024-04-03T10:38:00
2024-04-03T11:29:20,24.71,48.78,2024-04-03T10:38:00
2024-04-03T11:29:30,24.0,45.23,2024-04-03T10:38:00
2024-04-03T11:29:40,24.67,45.0,2024-04-03T10:38:00
2024-04-03T11:29:50,24.74,46.02,2024-04-03T10:38:00
2024-04-03T11:30:00,25.36,45.0,2024-04-03T10:38:00
2024-04-03T11:30:10,23.49,45.0,2024-04-03T10:38:00
2024-04-03T11:30:20,23.77,49.14,2024-04-03T10:38:00
2024-04-03T11:30:30,24.23,45.0,2024-04-03T10:38:00
2024-04-03T11:30:40,25.26,45.0,2024-04-03T10:38:00
2024-04-03T11:30:50,23.65,49.1,2024-04-03T10:38:00
2024-04-03T11:31:00,22.67,47.07,2024-04-03T10:38:00
2024-04-03T11:31:10,22.45,51.76,2024-04-03T10:38:00
2024-04-03T11:31:20,22.21,47.97,2024-04-03T10:38:00
2024-04-03T11:31:30,21.41,46.67,2024-04-03T10:38:00
2024-04-03T11:31:40,21.0,49.38,2024-04-03T10:38:00
2024-04-03T11:31:50,21.46,53.82,2024-04-03T10:38:00
2024-04-03T11:32:00,21.0,55.99,2024-04-03T10:38:00
2024-04-03T11:32:10,22.24,57.4,2024-04-03T10:38:00
2024-04-03T11:32:20,23.66,55.72,2024-04-03T10:38:00
2024-04-03T11:32:30,24.15,59.81,2024-04-03T10:38:00
2024-04-03T11:32:40,25.77,61.29,2024-04-03T10:38:00
2024-04-03T11:32:50,24.77,60.22,2024-04-03T10:38:00
2024-04-03T11:33:00,24.91,59.69,2024-04-03T10:38:00
2024-04-03T11:33:10,23.71,55.63,2024-04-03T10:38:00
2024-04-03T11:33:20,24.12,56.95,2024-04-03T10:38:00
2024-04-03T11:33:30,24.36,53.15,2024-04-03T10:38:00
2024-04-03T11:33:40,23.63,58.01,2024-04-03T10:38:00
2024-04-03T11:33:50,23.35,55.6,2024-04-03T10:38:00
2024-04-03T11:34:00,24.78,55.14,2024-04-03T10:38:00
2024-04-03T11:34:10,23.52,52.73,2024-04-03T10:38:00
2024-04-03T11:34:20,22.35,54.31,2024-04-03T10:38:00
2024-04-03T11:34:30,21.0,56.72,2024-04-03T10:38:00
2024-04-03T11:34:40,22.24,52.92,2024-04-03T10:38:00
2024-04-03T11:34:50,22.15,52.72,2024-04-03T10:38:00
2024-04-03T11:35:00,21.97,51.59,2024-04-03T10:38:00
2024-04-03T11:35:10,22.06,53.43,2024-04-03T10:38:00
2024-04-03T11:35:20,21.3,53.73,2024-04-03T10:38:00
2024-04-03T11:35:30,22.21,58.39,2024-04-03T10:38:00
2024-04-03T11:35:40,23.52,61.45,2024-04-03T10:38:00
2024-04-03T11:35:50,22.54,61.14,2024-04-03T10:38:00
2024-04-03T11:36:00,23.88,63.82,2024-04-03T10:38:00
2024-04-03T11:36:10,24.87,68.42,2024-04-03T10:38:00
2024-04-03T11:36:20,25.61,69.03,2024-04-03T10:38:00
2024-04-03T11:36:30,27.25,68.79,2024-04-03T10:38:00
2024-04-03T11:36:40,26.55,70.93,2024-04-03T10:38:00
2024-04-03T11:36:50,27.27,75.69,2024-04-03T10:38:00
2024-04-03T11:37:00,28.15,74.62,2024-04-03T10:38:00
2024-04-03T11:37:10,28.92,78.34,2024-04-03T10:38:00
2024-04-03T11:37:20,27.79,80.0,2024-04-03T10:38:00
2024-04-03T11:37:30,27.44,76.2,2024-04-03T10:38:00
2024-04-03T11:37:40,27.09,76.05,2024-04-03T10:38:00
2024-04-03T11:37:50,26.18,78.68,2024-04-03T10:38:00
2024-04-03T11:38:00,28.01,77.26,2024-04-03T10:38:00
2024-04-03T11:38:10,29.52,79.52,2024-04-03T10:38:00
2024-04-03T11:38:20,30.97,80.0,2024-04-03T10:38:00
2024-04-03T11:38:30,31.3,80.0,2024-04-03T10:38:00
2024-04-03T11:38:40,32.57,80.0,2024-04-03T10:38:00
2024-04-03T11:38:50,31.02,78.17,2024-04-03T10:38:00
2024-04-03T11:39:00,31.22,76.32,2024-04-03T10:38:00
2024-04-03T11:39:10,29.39,73.1,2024-04-03T10:38:00
2024-04-03T11:39:20,29.51,71.59,2024-04-03T10:38:00
2024-04-03T11:39:30,30.79,68.49,2024-04-03T10:38:00
2024-04-03T11:39:40,29.99,71.23,2024-04-03T10:38:00
2024-04-03T11:39:50,28.91,75.44,2024-04-03T10:38:00
2024-04-03T11:40:00,27.69,79.37,2024-04-03T10:38:00
2024-04-03T11:40:10,27.55,80.0,2024-04-03T10:38:00
2024-04-03T11:40:20,29.24,80.0,2024-04-03T10:38:00
2024-04-03T11:40:30,28.38,80.0,2024-04-03T10:38:00
2024-04-03T11:40:40,28.98,80.0,2024-04-03T10:38:00
2024-04-03T11:40:50,30.33,80.0,2024-04-03T10:38:00
2024-04-03T11:41:00,31.59,77.48,2024-04-03T10:38:00
2024-04-03T11:41:10,30.41,77.24,2024-04-03T10:38:00
2024-04-03T11:41:20,30.38,78.53,2024-04-03T10:38:00
2024-04-03T11:41:30,30.91,76.22,2024-04-03T10:38:00
2024-04-03T11:41:40,32.36,72.36,2024-04-03T10:38:00
2024-04-03T11:41:50,33.81,76.5,2024-04-03T10:38:00
2024-04-03T11:42:00,33.1,74.19,2024-04-03T10:38:00
2024-04-03T11:42:10,32.13,75.03,2024-04-03T10:38:00
2024-04-03T11:42:20,32.88,77.25,2024-04-03T10:38:00
2024-04-03T11:42:30,32.7,76.12,2024-04-03T10:38:00
2024-04-03T11:42:40,32.66,74.79,2024-04-03T10:38:00
2024-04-03T11:42:50,33.54,73.59,2024-04-03T10:38:00
2024-04-03T11:43:00,32.28,73.9,2024-04-03T10:38:00
2024-04-03T11:43:10,31.9,70.2,2024-04-03T10:38:00
2024-04-03T11:43:20,30.06,69.74,2024-04-03T10:38:00
2024-04-03T11:43:30,28.49,68.39,2024-04-03T10:38:00
2024-04-03T11:43:40,27.32,70.44,2024-04-03T10:38:00
2024-04-03T11:43:50,27.91,66.05,2024-04-03T10:38:00
2024-04-03T11:44:00,27.91,69.68,2024-04-03T10:38:00
2024-04-03T11:44:10,27.43,68.31,2024-04-03T10:38:00
2024-04-03T11:44:20,25.7,65.74,2024-04-03T10:38:00
2024-04-03T11:44:30,25.53,64.41,2024-04-03T10:38:00
2024-04-03T11:44:40,25.87,68.59,2024-04-03T10:38:00
2024-04-03T11:44:50,25.17,70.09,2024-04-03T10:38:00
2024-04-03T11:45:00,26.98,70.24,2024-04-03T10:38:00
2024-04-03T11:45:10,28.4,67.12,2024-04-03T10:38:00
2024-04-03T11:45:20,29.41,62.41,2024-04-03T10:38:00
2024-04-03T11:45:30,28.47,65.17,2024-04-03T10:38:00
2024-04-03T11:45:40,30.01,64.72,2024-04-03T10:38:00
2024-04-03T11:45:50,31.06,60.54,2024-04-03T10:38:00
2024-04-03T11:46:00,32.44,61.82,2024-04-03T10:38:00
2024-04-03T11:46:10,31.53,58.98,2024-04-03T10:38:00
2024-04-03T11:46:20,30.64,61.42,2024-04-03T10:38:00
2024-04-03T11:46:30,32.03,61.98,2024-04-03T10:38:00
2024-04-03T11:46:40,30.16,65.71,2024-04-03T10:38:00
2024-04-03T11:46:50,30.44,70.55,2024-04-03T10:38:00
2024-04-03T11:47:00,29.93,72.03,2024-04-03T10:38:00
2024-04-03T11:47:10,29.63,72.44,2024-04-03T10:38:00
2024-04-03T11:47:20,29.95,69.17,2024-04-03T10:38:00
2024-04-03T11:47:30,29.03,71.53,2024-04-03T10:38:00
2024-04-03T11:47:40,28.83,69.98,2024-04-03T10:38:00
2024-04-03T11:47:50,27.62,73.97,2024-04-03T10:38:00
2024-04-03T11:48:00,26.09,69.19,2024-04-03T10:38:00
2024-04-03T11:48:10,27.19,72.75,2024-04-03T10:38:00
2024-04-03T11:48:20,28.03,73.91,2024-04-03T10:38:00
2024-04-03T11:48:30,26.74,70.18,2024-04-03T10:38:00
2024-04-03T11:48:40,27.68,67.68,2024-04-03T10:38:00
2024-04-03T11:48:50,29.5,63.05,2024-04-03T10:38:00
2024-04-03T11:49:00,30.86,67.49,2024-04-03T10:38:00
2024-04-03T11:49:10,32.29,65.85,2024-04-03T10:38:00
2024-04-03T11:49:20,33.55,69.08,2024-04-03T10:38:00
2024-04-03T11:49:30,32.19,71.15,2024-04-03T10:38:00
2024-04-03T11:49:40,31.67,70.2,2024-04-03T10:38:00
2024-04-03T11:49:50,31.29,69.1,2024-04-03T10:38:00
2024-04-03T11:50:00,31.79,69.53,2024-04-03T10:38:00
2024-04-03T11:50:10,33.29,70.48,2024-04-03T10:38:00
2024-04-03T11:50:20,34.98,71.77,2024-04-03T10:38:00
2024-04-03T11:50:30,35.95,67.72,2024-04-03T10:38:00
2024-04-03T11:50:40,34.31,69.46,2024-04-03T10:38:00
2024-04-03T11:50:50,32.47,68.84,2024-04-03T10:38:00
2024-04-03T11:51:00,30.94,64.97,2024-04-03T10:38:00
2024-04-03T11:51:10,31.31,63.87,2024-04-03T10:38:00
2024-04-03T11:51:20,31.22,59.8,2024-04-03T10:38:00
2024-04-03T11:51:30,32.11,58.63,2024-04-03T10:38:00
2024-04-03T11:51:40,31.08,55.1,2024-04-03T10:38:00
2024-04-03T11:51:50,29.92,57.78,2024-04-03T10:38:00
2024-04-03T11:52:00,30.37,58.52,2024-04-03T10:38:00
2024-04-03T11:52:10,31.39,59.35,2024-04-03T10:38:00
2024-04-03T11:52:20,31.73,57.65,2024-04-03T10:38:00
2024-04-03T11:52:30,33.51,59.16,2024-04-03T10:38:00
2024-04-03T11:52:40,31.93,55.16,2024-04-03T10:38:00
2024-04-03T11:52:50,33.23,53.96,2024-04-03T10:38:00
2024-04-03T11:53:00,32.27,51.71,2024-04-03T10:38:00
2024-04-03T11:53:10,31.08,51.47,2024-04-03T10:38:00
2024-04-03T11:53:20,31.39,50.68,2024-04-03T10:38:00
2024-04-03T11:53:30,32.61,54.95,2024-04-03T10:38:00
2024-04-03T11:53:40,32.91,58.57,2024-04-03T10:38:00
